SampleID,DataSource,BatchNum,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,TensileStress,TensileStress_STD,TensileStrain,TensileStrain_STD,TensileModulusLog10,TensileModulusLog10_STD,TensileToughnessMean100n90,TensileToughnessMean100n90_STD,TensileThickness,TensileThickness_STD,TransVis,TransVis_STD,TransIR,TransIR_STD,TransUV,TransUV_STD
aTS-0425,8396928,4,0.0,0.1922,0.0,0.0,0.0,0.0,0.0,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.2477,0.0,0.0,0.0,0.0,0.0,13.343333333333334,2.6535050195710745,1.5033333333333332,0.3674537007872179,3.402078247561933,0.0705404721212343,0.1466224769772852,0.0623058464868575,61.0,6.16441400296898,52.13333333333333,0.7363574011458163,52.5,1.3928388277184107,20.66666666666667,1.10855260988773
aTS-0426,8396928,4,0.0,0.0685,0.0,0.0,0.0,0.0,0.2463,0.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.7599999999999998,19.29,0.7799999999999994,2.4279159571648723,0.0313321941749198,1.1105072638039368,0.1155037030741587,47.5,2.500000000000002,75.39999999999999,0.8831760866327828,72.76666666666667,0.2624669291337274,53.96666666666667,2.8405789707186258
aTS-0428,8396928,4,0.0574,0.1807,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649,0.0,0.0,0.0,5.326666666666667,1.7595706547021317,1.2233333333333334,0.0612825877028341,3.1260391956678073,0.2303933263630544,0.0483538326376338,0.0198267509011103,42.0,5.715476066494081,70.5,0.3741657386773956,67.93333333333334,0.7363574011458176,46.166666666666664,0.5312459150169732
aTS-042C,8396928,4,0.0163,0.0,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,9.198481758783164,1.8866666666666667,0.2633544295347157,3.2916711769818825,0.1737751058779155,0.231692801016348,0.1066413077297783,65.66666666666667,16.539514973407037,65.63333333333334,0.8178562764256883,60.9,3.359563463705762,26.200000000000003,1.1430952132988152
aTS-042D,8396928,4,0.1724,0.0,0.015,0.2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6825,1.2032118475148093,5.675,0.5076662289339324,3.2407485260301434,0.0904120506875063,0.4574025255077034,0.0998866409333052,35.25,4.65698400254929,71.63333333333333,0.7318166133366738,68.36666666666666,0.385861230093007,50.73333333333333,0.4027681991198181
aTS-0434,8396928,4,0.0,0.1634,0.0,0.1617,0.0,0.0,0.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2126,0.0,0.0,0.0,0.0,0.0,0.0,31.649999999999995,1.5228919856641174,1.5733333333333333,0.326632651290236,3.861755437303205,0.0567446035449308,0.3219288951568153,0.0828882654816069,30.0,0.8164965809277254,54.13333333333333,1.8354533197248268,58.6,1.2675435561221036,14.600000000000009,2.491318258807303
aTS-0435,8396928,4,0.0,0.2345,0.0,0.0,0.0,0.0,0.0,0.3306,0.0,0.0,0.315,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,9.029090024286315,0.8233333333333334,0.1508494466531301,3.8988911688472143,0.1269661120168224,0.1438603106534021,0.0443503328155867,53.333333333333336,2.357022603955157,70.39999999999999,0.1632993161855417,71.73333333333333,0.2624669291337274,41.86666666666667,2.9238483012784515
aTS-0436,8396928,4,0.0,0.0,0.3645,0.3002,0.0,0.0,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591,0.0,0.0,0.0,0.0,0.0,0.0,36.825,2.515000000000001,9.78,0.5200000000000005,3.626655535451928,0.0283785216258123,2.9608325592569287,0.3277150253207603,38.5,0.5000000000000004,62.29999999999999,0.5715476066494077,58.6,0.4242640687119312,34.33333333333333,1.6048537489614323
aTS-0438,8396928,4,0.2626,0.0,0.0,0.1277,0.0,0.0,0.0,0.1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7833333333333337,0.4202644669993197,5.293333333333334,0.0895668589502957,2.576389794622406,0.0792564054395467,0.1407014589713777,0.0148622522640603,45.00000000000001,4.082482904638631,57.133333333333326,0.6944222218666564,53.666666666666664,1.3424687043734849,29.36666666666666,1.5173075568988073
aTS-043A,8396928,4,0.0,0.0,0.6126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046,0.0897,0.0,0.0,0.0,0.015,0.0,17.743333333333336,0.8812617217502534,6.5200000000000005,2.4122327140362447,3.162896092054421,0.0801847703922072,0.89691866975684,0.3154916627984809,35.66666666666667,4.78423336480244,74.93333333333334,1.1556623882239825,72.46666666666667,0.2357022603955158,55.43333333333334,1.635712552851373
aTS-043C,8396928,4,0.0,0.4048,0.0,0.0,0.0,0.0,0.0,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,24.416666666666668,2.94654977143702,2.1666666666666665,0.4151572660517403,3.6901065237012545,0.0339580587018558,0.4125965114976653,0.1177171366497958,40.666666666666664,1.247219128924648,62.86666666666667,0.4496912521077353,62.43333333333333,0.3299831645537211,25.63333333333334,1.352364185006718
aTS-0502,8396928,5,0.1091,0.0,0.0,0.0411,0.0,0.0,0.0,0.198,0.0,0.0,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.145,1.7799999999999998,0.58,1.6706451215468026,0.1787527919910809,0.0048019882298581,0.0031618284572926,49.0,1.0000000000000009,39.63333333333333,0.2494438257849304,37.86666666666667,1.8838494867926383,20.233333333333334,0.6649979114419995
aTS-0503,8396928,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0.0,0.0,0.1981,0.0,0.0,0.0,0.0,0.0,0.1281,0.2868,0.0,0.0,0.0,0.0,0.0,9.9875,1.1624408587106705,6.73,1.4201760454253547,2.718497007037853,0.0544684546270567,0.477465823518542,0.1360048971541386,26.500000000000004,2.8722813232690156,73.83333333333333,0.1247219128924639,70.3,0.4546060565661956,49.53333333333333,0.4109609335312652
aTS-0505,8396928,5,0.0,0.1028,0.0,0.3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.2939,0.0,0.0,0.0,0.0,12.6525,2.766472257225798,0.9575,0.1523769995767077,3.480458338989834,0.1017766616969091,0.0768178219807733,0.0165689162461656,48.25,4.322904116447644,41.266666666666666,1.30724477007517,36.76666666666667,0.9672412085697908,23.13333333333333,1.146976702272349
aTS-0507,8396928,5,0.1067,0.0,0.0,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.2231,0.0,0.0,0.0,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07,5.82,0.54,0.13,3.947436574130604,0.0480318149695342,0.0362813020167387,0.0193037651102615,54.5,3.500000000000003,44.3,0.5715476066494097,41.7,0.3741657386773963,18.63333333333334,0.1699673171197563
aTS-0508,8396928,5,0.015,0.015,0.0,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.906666666666663,6.709099956195483,0.3866666666666666,0.0679869268479037,3.78098274120172,0.0957029314581861,0.0365895056064454,0.0221086247725442,65.66666666666667,9.428090415820636,36.43333333333334,1.322455628325157,41.1,2.426245384677045,20.80000000000001,19.092057685505416
aTS-0509,8396928,5,0.0,0.0,0.2575,0.0,0.0,0.0,0.0,0.2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.015,0.0,0.0,0.0,11.73,2.753406980451673,15.465,4.981327634275826,2.4960491737194923,0.0524480917505258,1.1847257012790844,0.5299495518671957,33.75,9.470348462437906,74.23333333333333,0.1699673171197609,72.03333333333333,0.2357022603955158,50.9,0.8640987597877149
aTS-050B,8396928,5,0.0,0.0,0.1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.0,0.1957,0.2448,0.0,0.0,0.0,0.0,0.0,0.0,7.0200000000000005,4.117677338824239,11.646666666666668,3.068466862928275,2.1581539177778772,0.2728282801256467,0.5588415795362288,0.3803900762913899,51.333333333333336,12.657891697365018,74.3,0.7788880963698641,71.9,0.2828427124746197,47.76666666666667,1.5326085243430183
aTS-050C,8396928,5,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0546,0.0,0.0,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447,0.0,0.0,0.0,0.0,9.5375,1.505994272897477,7.3575,2.7601845499893662,2.6068215437682474,0.0497417649895805,0.4985829864447239,0.2346113272100453,50.25,7.224091638399945,72.0,0.4966554808583803,69.8,0.9626352718795772,52.53333333333334,0.3091206165165225
aTS-050D,8396928,5,0.0,0.0894,0.0,0.3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,9.796666666666669,2.557242438426378,0.66,0.1157583690279022,3.4036030714190555,0.1183352832385429,0.032683433092103,0.0054487018744083,55.99999999999999,11.22497216032182,2.3666666666666667,0.0471404520791032,3.09999999999998,1.4210854715202004e-14,0.0,0.0
aTS-050F,8396928,5,0.0,0.2342,0.0,0.0,0.0,0.0,0.0,0.1997,0.0,0.0,0.0,0.0,0.1848,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,26.095,2.215,0.29,0.09,4.228895736772062,0.0534279697126889,0.0232083768789367,0.0066502528283342,27.5,3.4999999999999996,64.46666666666665,0.2357022603955158,65.8,0.7071067811865476,28.200000000000003,0.7348469228349522
aTS-0510,8396928,5,0.0,0.2717,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663,0.0,0.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.135,8.515,0.405,0.125,3.842756404352371,0.0109866700379221,0.0330890629345771,0.0251157475257858,46.0,2.0000000000000018,51.166666666666664,0.8576453553512411,55.73333333333333,0.0942809041582043,9.899999999999991,0.2943920288775958
aTS-0512,8396928,5,0.0,0.2707,0.0,0.0,0.0,0.0,0.0,0.1384,0.0271,0.0,0.2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,5.194164995454034,1.52,0.4335320057389074,3.510552855820535,0.1826094684507153,0.1671654804717254,0.0546613453151934,51.50000000000001,8.64580823289529,64.0,4.108527716834826,55.666666666666664,2.8003967972810977,29.500000000000018,2.649528259898353
aTS-0513,8396928,5,0.0,0.0,0.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2258,0.0,0.2141,0.0,0.0969,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1.890308616778399,0.4066666666666667,0.0543650214343336,3.784896959814733,0.0087942850243641,0.0291811844798364,0.0063148663934134,47.33333333333333,4.496912521077346,65.53333333333335,0.4714045207910317,65.1,0.5715476066494076,34.0,1.737814719698278
aTS-0516,8396928,5,0.0,0.1623,0.0,0.2586,0.0,0.0,0.0,0.2202,0.0,0.0,0.0,0.0,0.1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.71333333333333,1.5642321510000436,0.5866666666666667,0.0740870359029761,4.1193025433323225,0.0205617444214838,0.1642760045944306,0.022034996701572,38.0,4.082482904638628,47.96666666666667,0.4109609335312651,47.06666666666666,0.3091206165165245,20.233333333333334,0.7039570693980975
aTS-0519,8396928,5,0.0,0.0,0.0,0.1123,0.0,0.0,0.249,0.0,0.0,0.0,0.1751,0.0,0.0,0.0,0.0,0.2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5133333333333336,0.664446302487183,1.7466666666666668,0.9073894178110936,2.9058958461505657,0.1083788423107778,0.0388364161448755,0.0320569622443321,36.33333333333333,10.49867716534908,70.33333333333333,0.3399346342395173,68.8,0.1632993161855446,36.86666666666667,1.17284080571728
aTS-051B,8396928,5,0.0,0.0,0.0,0.3249,0.0,0.0,0.0,0.0,0.0,0.0,0.2803,0.0,0.0898,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.676666666666666,5.21223134133123,0.35,0.0711805216802087,3.896724548002013,0.0737208358954555,0.024614738643789,0.0138786474783464,51.333333333333336,7.586537784494029,48.86666666666667,1.18415464455544,44.26666666666667,1.3123346456686351,20.766666666666666,1.062491830033946
aTS-051D,8396928,5,0.0667,0.3783,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117,0.0,0.0,0.0,0.0,0.0,0.0,52.20333333333334,7.50033480734175,1.19,0.4373404470966145,3.9861592175223017,0.0412854071573493,0.4259175546558054,0.2271440332620384,40.666666666666664,2.4944382578492936,66.03333333333333,0.0942809041582009,67.66666666666666,0.4109609335312636,23.833333333333343,0.3299831645537211
aTS-051E,8396928,5,0.0,0.3184,0.0,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.0,0.1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.676666666666668,8.958319534873093,0.2933333333333333,0.1108552609887726,4.000404473558814,0.0583080682534861,0.0203610315586423,0.0192648597883309,46.00000000000001,0.8164965809277268,49.0,4.3642486944108345,48.4,2.857738033247041,11.733333333333334,3.7106453466868654
aTS-0701,8396928,7,0.0,0.0,0.0,0.0,0.0,0.0,0.3586,0.0,0.0,0.0,0.0,0.0,0.1556,0.0,0.0,0.2377,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,7.010000000000001,0.7144695001654492,4.706666666666666,0.6200179208879548,2.6802711721525174,0.0594729735381625,0.2368718957106399,0.0392788764252503,40.33333333333333,5.185449728701347,73.89999999999999,0.2160246899469295,73.6,0.9201449161228172,38.099999999999994,3.5000000000000036
aTS-0702,8396928,7,0.0,0.0,0.0,0.0,0.0,0.0,0.4324,0.021,0.0,0.0,0.0,0.0,0.095,0.0,0.0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.113333333333332,1.459276837645581,16.986666666666668,3.1116590787266887,2.530275271279544,0.0187486064254602,1.1382658063752225,0.3303010710685539,56.33333333333333,3.858612300930076,58.3,0.0816496580927708,58.36666666666667,0.531245915016973,25.450000000000003,0.25
aTS-0703,8396928,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917,0.0,0.0,0.0,0.0202,0.0,0.1257,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.185,0.5750000000000011,8.995000000000001,5.985,3.378617354637256,0.0030932310337785,2.4416359059012698,1.7363450462053016,80.5,0.5000000000000004,66.7,1.6990193249832883,66.46666666666667,0.2494438257849272,38.7,0.0999999999999978
aTS-0705,8396928,7,0.0,0.0,0.1588,0.2249,0.0,0.0,0.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204,0.0,60.49666666666667,8.377089125837342,1.5133333333333334,0.2131248981752771,3.819195277083109,0.0188699070990051,0.5068192303734151,0.1460209302140233,51.0,0.8164965809277239,64.10000000000001,0.1632993161855446,57.833333333333336,0.7930251502246872,38.05,0.0500000000000007
aTS-0706,8396928,7,0.0,0.0269,0.0,0.0,0.0,0.0,0.238,0.0858,0.0,0.0,0.2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5299999999999985,0.9788087998514656,17.836666666666666,3.3124646748640547,2.1282411960841325,0.0578173677005685,0.8475879834183374,0.264650937474032,30.666666666666664,6.599663291074443,75.2,0.4966554808583764,73.46666666666667,0.2867441755680872,54.15,0.25
aTS-0707,8396928,7,0.0,0.0,0.0,0.2176,0.0,0.0,0.3954,0.0,0.0,0.0,0.1854,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183333333333333,0.441688678696759,0.1233333333333333,0.0188561808316412,3.287456714892047,0.0732438222099906,0.0012956144576823,0.0004248435919669,54.0,2.1602468994692887,61.0,0.8602325267042633,56.13333333333333,0.7586537784494015,28.25,0.0499999999999971
aTS-0708,8396928,7,0.0,0.0,0.6636,0.0,0.0,0.0219,0.0,0.1247,0.0,0.0,0.0,0.0,0.0,0.1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64,2.8129818105822633,0.8766666666666666,0.1078064108586415,3.5203804047029714,0.0301638066733754,0.0864885784898775,0.0249752292816264,73.00000000000001,8.485281374238571,67.60000000000001,0.4320493798938569,65.4,0.432049379893858,42.0,0.3999999999999986
aTS-0709,8396928,7,0.0,0.0547,0.3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36,3.0199999999999996,1.5,0.1299999999999999,3.539104748697858,0.0008666923638913,0.2933614240931546,0.059634294708911,54.5,0.5000000000000004,69.39999999999999,1.7720045146669317,67.86666666666667,0.1699673171197596,44.05,0.0500000000000007
aTS-070B,8396928,7,0.0,0.0,0.0,0.0,0.0,0.0,0.4608,0.0,0.0,0.0,0.0,0.0,0.1107,0.0,0.0,0.1654,0.0,0.0,0.0,0.0,0.0,0.0843,0.0,9.035,1.8049999999999995,13.155,0.7749999999999994,2.3571219841945457,0.133151771321039,0.765454257566516,0.2232327704802707,36.50000000000001,2.4999999999999987,72.8,0.3559026084010434,68.9,0.0816496580927723,50.95,0.0500000000000007
aTS-070C,8396928,7,0.0,0.2885,0.0,0.0,0.0,0.0,0.1575,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9066666666666667,0.1939644870130154,11.563333333333333,1.7034148708468593,2.2031464698893513,0.0652655844047029,0.2589191031758466,0.0356802933338969,46.66666666666667,1.247219128924648,68.46666666666668,0.2494438257849266,66.96666666666667,0.2054804667656324,37.5,0.2000000000000028
aTS-070D,8396928,7,0.0,0.0,0.4491,0.0,0.0,0.0,0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,21.326666666666668,0.6608244009484581,2.223333333333333,0.7602777270328405,3.3326826991281524,0.1498166144642727,0.2516373990606634,0.1264213644390016,42.666666666666664,15.326085243430198,71.89999999999999,0.9416297927883702,69.73333333333333,0.3771236166328257,49.85,0.25
aTS-070E,8396928,7,0.0,0.2664,0.0,0.0,0.0,0.0,0.3556,0.0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,0.0,0.0,30.62333333333333,8.367446178826341,0.66,0.2631856125753584,3.8358647262491257,0.0281517532113929,0.1039417613482317,0.0764183024212819,38.666666666666664,2.0548046676563274,67.10000000000001,1.202774570177913,67.76666666666667,0.2054804667656324,44.5,0.1000000000000014
aTS-0710,8396928,7,0.0,0.1319,0.3343,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934,0.0,0.0,0.0,0.0,63.84,12.66155072124527,1.7233333333333334,0.5482294734466177,3.799970835976385,0.0265647566380211,0.6755207620458664,0.4506420279382748,46.00000000000001,1.414213562373096,55.9,0.4320493798938569,51.26666666666667,0.3681787005729109,25.09999999999999,0.5
aTS-0711,8396928,7,0.0,0.2099,0.3147,0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,5.296666666666667,1.7776826363430442,0.1833333333333333,0.0418993502999217,3.6507675122468353,0.0869160422404483,0.0041462607098412,0.0023731544342168,47.00000000000001,4.242640687119286,66.69999999999999,0.7118052168020842,63.233333333333334,0.8806563209081942,34.150000000000006,0.9499999999999956
aTS-0712,8396928,7,0.0,0.0,0.1798,0.3161,0.0,0.1241,0.2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.156666666666663,3.0776758908125608,1.9966666666666668,0.9075363476038976,3.4981027714176,0.1512755384894927,0.322931586025559,0.149434256338912,44.00000000000001,7.788880963698616,55.8,4.678318786344797,45.3,6.344026061316793,37.2,2.6000000000000014
aTS-0714,8396928,7,0.0,0.0,0.2674,0.0,0.0,0.0,0.0,0.2334,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,28.65,4.130000000000001,1.345,0.3249999999999999,3.5228474382498263,0.031359187030109,0.2195052094890193,0.0894555385717794,43.5,3.4999999999999996,66.66666666666667,0.4714045207910317,66.4,0.0816496580927737,41.65,0.25
aTS-0715,8396928,7,0.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.2006,0.0,0.0,0.3214,0.0,0.0,0.0,0.0,0.0,0.0,0.2498,0.0,0.0,0.0,0.0,0.0,15.625,1.4349999999999996,0.5900000000000001,0.0499999999999999,3.5966981002963485,0.0412255567436274,0.0365033260291016,0.0113029362603406,48.5,2.4999999999999987,68.10000000000001,0.616441400296898,65.6,1.423610433604173,32.30000000000001,0.1000000000000014
aTS-0716,8396928,7,0.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.0,0.2016,0.0,0.0,0.0,0.0,0.2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54,1.775293402980664,3.3200000000000003,0.9411694852681955,3.2814725401728633,0.0872033953772316,0.4745100282113701,0.1183907723498751,38.33333333333333,9.533566430716728,65.26666666666667,3.7967822633850816,54.26666666666667,2.3098821518760535,42.75,0.6499999999999986
aTS-0717,8396928,7,0.0,0.0,0.339,0.183,0.0246,0.2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.093333333333334,7.261277818370231,1.163333333333333,0.2957852073530536,3.6563486707291415,0.0147276913290005,0.2308095468773967,0.1170484856619833,64.0,4.242640687119286,60.23333333333333,0.2867441755680886,54.76666666666667,2.5978623691198273,35.8,0.2000000000000028
aTS-0718,8396928,7,0.0,0.3693,0.1965,0.2229,0.0,0.0,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.315,5.904999999999999,0.25,0.09,3.780212680873716,0.0292401707061562,0.0175860019234227,0.0134785851034544,52.50000000000001,10.499999999999998,60.166666666666664,1.167142760000772,59.36666666666667,0.5557777333511013,33.400000000000006,0.3999999999999986
aTS-071D,8396928,7,0.0,0.0,0.3851,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.386666666666667,8.257280962210798,0.57,0.0979795897113271,3.769658576829527,0.0922651133997431,0.0852422510266165,0.0383283354582198,72.00000000000001,9.62635271879577,54.76666666666667,0.3299831645537235,50.333333333333336,1.291854825005074,33.25,0.1500000000000056
aTS-071E,8396928,7,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.2162,0.0,0.0,0.0,0.0,0.1786,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.563333333333333,4.103692104543041,0.24,0.0725718035235908,3.6169658715215025,0.0882712255700395,0.0084717442667223,0.0070486970498601,54.333333333333336,2.8674417556808782,48.5,1.363818169698584,42.866666666666674,2.5940101944458274,29.65000000000001,0.25
aTS-0801,8396928,8,0.1582,0.2321,0.0,0.0,0.0,0.0,0.0,0.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.446666666666667,1.170251634858456,1.0333333333333332,0.2867441755680875,3.4281296036625917,0.0764576140439071,0.0991906692356954,0.0211766566192321,28.666666666666664,6.649979114420001,66.19999999999999,0.0816496580927737,65.3,0.0816496580927708,36.63333333333333,0.188561808316412
aTS-0802,8396928,8,0.0,0.0,0.2499,0.2077,0.0,0.0,0.3424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28,0.2900000000000009,0.7250000000000001,0.205,3.750784204095565,0.0316303095881405,0.0909891876177917,0.0233928111579977,69.5,13.500000000000002,63.70000000000001,1.8402898322456345,62.23333333333333,0.6342099196813484,42.23333333333333,1.3816254517375155
aTS-0804,8396928,8,0.0,0.1214,0.285,0.4375,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.83,21.531572167401055,1.0333333333333334,0.1782008853949821,4.103614427173412,0.0575013992769396,0.5186655580000422,0.2319024661521857,41.666666666666664,5.906681715556452,53.23333333333333,1.3199326582148896,49.73333333333333,0.6342099196813484,27.299999999999997,0.3265986323710892
aTS-0805,8396928,8,0.0,0.4181,0.0,0.0,0.0763,0.1206,0.0,0.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25666666666667,8.580964721728877,1.2766666666666666,0.2163844315615664,3.6693565603324703,0.1266948436101191,0.3060455868574871,0.1566654213800132,59.33333333333333,4.4969125210773475,47.3,0.8831760866327851,51.366666666666674,4.631294515455573,16.733333333333334,0.2054804667656324
aTS-0806,8396928,8,0.0,0.1449,0.3061,0.0,0.0,0.0,0.1471,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.69,4.159999999999997,1.75,0.64,3.8806349559516375,0.0221014637357672,0.7971435331234897,0.4768170557589709,41.99999999999999,5.000000000000001,67.5,1.2027745701779164,69.73333333333333,0.188561808316412,39.8,0.5354126134736324
aTS-0808,8396928,8,0.0,0.1784,0.0,0.0,0.0,0.0,0.0,0.1186,0.0244,0.0,0.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595000000000001,4.535,0.195,0.045,3.587016021886508,0.266611583925741,0.0056797718851593,0.0045437539273166,53.5,2.500000000000002,63.6,0.4546060565661959,60.833333333333336,0.2867441755680888,37.166666666666664,0.5436502143433352
aTS-0809,8396928,8,0.0,0.0,0.2546,0.3026,0.0,0.0,0.0,0.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,64.20333333333333,10.56294256140568,1.0233333333333332,0.1934482417139587,3.9462532545841618,0.0306590568592819,0.3269578184469376,0.1171100607254084,37.33333333333333,1.247219128924648,59.86666666666667,5.080901057445966,49.599999999999994,0.1632993161855446,26.733333333333334,0.5185449728701322
