acc_Detachability,acc_Detachability_test,acc_Feasibility,acc_Feasibility_test,acc_FlatnessUni,acc_FlatnessUni_test,cm_Detachability_fn,cm_Detachability_fnR,cm_Detachability_fnR_test,cm_Detachability_fn_test,cm_Detachability_fp,cm_Detachability_fpR,cm_Detachability_fpR_test,cm_Detachability_fp_test,cm_Detachability_tn,cm_Detachability_tnR,cm_Detachability_tnR_test,cm_Detachability_tn_test,cm_Detachability_tp,cm_Detachability_tpR,cm_Detachability_tpR_test,cm_Detachability_tp_test,cm_Feasibility_fn,cm_Feasibility_fnR,cm_Feasibility_fnR_test,cm_Feasibility_fn_test,cm_Feasibility_fp,cm_Feasibility_fpR,cm_Feasibility_fpR_test,cm_Feasibility_fp_test,cm_Feasibility_tn,cm_Feasibility_tnR,cm_Feasibility_tnR_test,cm_Feasibility_tn_test,cm_Feasibility_tp,cm_Feasibility_tpR,cm_Feasibility_tpR_test,cm_Feasibility_tp_test,cm_FlatnessUni_fn,cm_FlatnessUni_fnR,cm_FlatnessUni_fnR_test,cm_FlatnessUni_fn_test,cm_FlatnessUni_fp,cm_FlatnessUni_fpR,cm_FlatnessUni_fpR_test,cm_FlatnessUni_fp_test,cm_FlatnessUni_tn,cm_FlatnessUni_tnR,cm_FlatnessUni_tnR_test,cm_FlatnessUni_tn_test,cm_FlatnessUni_tp,cm_FlatnessUni_tpR,cm_FlatnessUni_tpR_test,cm_FlatnessUni_tp_test,epoch,loss_fire,loss_grade,loss_optical,loss_tensile,mae_FireRR,mae_TensileModulusLog10,mae_TensileSED,mae_TensileStrain,mae_TensileStrength,mae_TransIR,mae_TransUV,mae_TransVis,mre_FireRR,mre_TensileModulusLog10,mre_TensileSED,mre_TensileStrain,mre_TensileStrength,mre_TransIR,mre_TransUV,mre_TransVis,mse_FireRR,mse_TensileModulusLog10,mse_TensileSED,mse_TensileStrain,mse_TensileStrength,mse_TransIR,mse_TransUV,mse_TransVis,r2_FireRR,r2_TensileModulusLog10,r2_TensileSED,r2_TensileStrain,r2_TensileStrength,r2_TransIR,r2_TransUV,r2_TransVis,step
0.962876254180602,0.7666666666666667,0.8458193979933111,0.6277777777777778,0.6909698996655519,0.5111111111111111,46,0.023433520122261846,0.19130434782608696,22,65,0.06329113924050633,0.3076923076923077,20,962,0.9367088607594937,0.6923076923076923,45,1917,0.9765664798777381,0.808695652173913,93,105,0.11146496815286625,0.5806451612903226,18,356,0.173828125,0.3288590604026846,49,1692,0.826171875,0.6711409395973155,100,837,0.8885350318471338,0.41935483870967744,13,112,0.09032258064516129,0.3114754098360656,19,812,0.464,0.5798319327731093,69,938,0.536,0.42016806722689076,50,1128,0.9096774193548387,0.6885245901639344,42,0,0.06172042853815138,0.623439753087618,0.022381062395581904,0.22867197361007643,0.09695825390459976,1.093809671317822,2.234629768813579,13.790233193382495,29.17997382435621,9.33664298605583,8.500938191612002,6.655930174189554,5601263899428.889,0.37766405119174157,3.383276941657227,3.000920886817334,1.384263875180122,0.14791089276457736,24440800249562.016,0.11187802369696073,0.019714825616778273,2.1493491015319672,15.658420476775413,840.8026868386586,1433.7961141372798,139.38811463304512,120.08361161008041,74.1559377022177,0.8126295585588764,-3.090897290857222,-0.5759559276070605,0.019622949455156635,-0.17203310337357136,-0.08472092988362001,0.3982696076271883,0.4808876365246745,5000
0.9688963210702342,0.7388888888888889,0.9391304347826087,0.7666666666666667,0.9083612040133779,0.6611111111111111,68,0.034640855832908816,0.26956521739130435,31,25,0.024342745861733205,0.24615384615384617,16,1002,0.9756572541382668,0.7538461538461538,49,1895,0.9653591441670912,0.7304347826086957,84,70,0.07430997876857749,0.5806451612903226,18,112,0.0546875,0.1610738255033557,24,1936,0.9453125,0.8389261744966443,125,872,0.9256900212314225,0.41935483870967744,13,163,0.1314516129032258,0.6721311475409836,41,111,0.06342857142857143,0.16806722689075632,20,1639,0.9365714285714286,0.8319327731092437,99,1077,0.8685483870967742,0.32786885245901637,20,0,0.04337041055277726,0.5591323943274795,0.012096693594067308,0.11405845326477197,0.09991820873594645,0.8392944318353277,1.8312353580759728,12.215889835435545,32.39767108092267,7.582809742484294,8.158540111091355,6.406014159820449,4805539434394.517,0.303235990590076,1.5515000616915606,4.597840398369047,0.9273738974064987,0.1182729822928658,5375491085084.3545,0.10494366697102576,0.018230561439828704,1.3818094355016892,13.277980415555303,597.6292327692115,1644.8350738763027,92.57196207338845,112.39355443020739,71.51097999309287,0.8267360609168584,-1.630024351160868,-0.3363743791132434,0.30316352015406234,-0.34454343763716033,0.27960324992019436,0.4368039343531336,0.4994030823570722,10000
0.9765886287625418,0.7888888888888889,0.9682274247491639,0.7777777777777778,0.939799331103679,0.6722222222222223,47,0.023942944472745798,0.1565217391304348,18,23,0.022395326192794548,0.3076923076923077,20,1004,0.9776046738072055,0.6923076923076923,45,1916,0.9760570555272542,0.8434782608695652,97,60,0.06369426751592357,0.6129032258064516,19,35,0.01708984375,0.14093959731543623,21,2013,0.98291015625,0.8590604026845637,128,882,0.9363057324840764,0.3870967741935484,12,103,0.08306451612903226,0.6229508196721312,38,77,0.044,0.17647058823529413,21,1673,0.956,0.8235294117647058,98,1137,0.9169354838709678,0.3770491803278688,23,0,0.03384320961876058,0.5135636888527817,0.009651519835845085,0.10457421338156246,0.06744866142086031,0.9251167498126753,2.5269978290536685,8.78082848316619,33.27410283821701,7.325829648353682,6.920437120540043,5.7866317649156285,4323613041942.3203,0.3310716494653081,4.660940551007186,1.1883842061880034,1.22194895216389,0.1124486847365356,2641860282120.1157,0.09226166363097918,0.009431921012120245,1.4290622700022222,17.439912565450708,263.4708715138142,1925.4254259613838,89.25681060655772,74.6615087397892,54.012133121024405,0.9103586692557527,-1.7199615756470044,-0.7552558142908472,0.6927926135793168,-0.573907416161288,0.30540182099113944,0.625876517646575,0.6218999186094794,15000
0.9782608695652174,0.8055555555555556,0.9705685618729097,0.7666666666666667,0.945819397993311,0.6166666666666667,44,0.022414671421293938,0.14782608695652175,17,21,0.02044790652385589,0.27692307692307694,18,1006,0.9795520934761441,0.7230769230769231,47,1919,0.9775853285787061,0.8521739130434782,98,66,0.07006369426751592,0.6774193548387096,21,22,0.0107421875,0.14093959731543623,21,2026,0.9892578125,0.8590604026845637,128,876,0.9299363057324841,0.3225806451612903,10,99,0.07983870967741935,0.6885245901639344,42,63,0.036,0.226890756302521,27,1687,0.964,0.773109243697479,92,1141,0.9201612903225806,0.3114754098360656,19,0,0.03314357636910346,0.506366623875601,0.008301821062893925,0.0956398222031816,0.06056819112979157,0.6651007983787012,1.7779158407417275,9.802612890869122,27.89724634389686,6.35938047914102,5.487668274204497,4.922717829637124,3997376753107.117,0.2489296670375026,1.13011331788139,1.987741542192091,0.8655669587917177,0.10140430334909203,4803752675818.514,0.07819670795701811,0.007041980290352735,0.8715036971981422,12.93676126446187,368.90442652013786,1313.249675454651,71.22852731137382,51.46707893193689,40.001347833077595,0.933072755434359,-0.6587496704461748,-0.3020320682411901,0.5698569482876195,-0.07349439536846236,0.44569826069577057,0.7421021471226542,0.7199793454272981,20000
0.9819397993311036,0.7944444444444444,0.9729096989966555,0.7833333333333333,0.9481605351170569,0.6444444444444445,39,0.019867549668874173,0.14782608695652175,17,15,0.014605647517039922,0.3076923076923077,20,1012,0.98539435248296,0.6923076923076923,45,1924,0.9801324503311258,0.8521739130434782,98,65,0.06900212314225053,0.6774193548387096,21,16,0.0078125,0.12080536912751678,18,2032,0.9921875,0.8791946308724832,131,877,0.9309978768577495,0.3225806451612903,10,104,0.08387096774193549,0.639344262295082,39,51,0.029142857142857144,0.21008403361344538,25,1699,0.9708571428571429,0.7899159663865546,94,1136,0.9161290322580645,0.36065573770491804,22,0,0.028006416117785045,0.5056174285872738,0.007192272765058669,0.08685993908674215,0.05726841363240448,0.5647827093690037,1.78841073463981,10.176605165817675,29.10860215653799,5.6138371750737575,5.445388923403243,4.582028440824697,3375544990053.059,0.21524343084771558,1.0727711577935874,2.198333680244759,0.9039031969165356,0.0916268259746662,53357225613167.9,0.07537947895101463,0.007107629663961467,0.5833346766161517,12.971250004195797,342.0505694751852,1450.370657791157,54.3866543598103,49.55506864996575,35.95904036827696,0.932448821327484,-0.11027205702935272,-0.30550321872536546,0.6011685812992482,-0.18558169207744246,0.5767620327906601,0.7516830939459987,0.7482766314837841,25000
0.9806020066889632,0.7833333333333333,0.9652173913043478,0.7611111111111111,0.9377926421404682,0.6,42,0.021395822720326033,0.1565217391304348,18,16,0.01557935735150925,0.3230769230769231,21,1011,0.9844206426484907,0.676923076923077,44,1921,0.978604177279674,0.8434782608695652,97,58,0.06157112526539278,0.5483870967741935,17,46,0.0224609375,0.174496644295302,26,2002,0.9775390625,0.825503355704698,123,884,0.9384288747346072,0.45161290322580644,14,95,0.07661290322580645,0.6229508196721312,38,91,0.052,0.2857142857142857,34,1659,0.948,0.7142857142857143,85,1145,0.9233870967741935,0.3770491803278688,23,0,0.0277275056564108,0.5032713862063007,0.00600842046136391,0.0809708043570979,0.05644130507467583,0.5429869881386743,1.8717363421599298,9.408712849024033,27.684732641815796,6.1243259049805125,6.827973022890761,4.943516788966219,3677790428792.4473,0.20815098567689738,1.2743864477577362,2.3028595651373025,0.8689630257819023,0.09421021880152482,3582063217361.2925,0.0772139360693056,0.007858319382110901,0.5626258110964497,13.422335897214753,285.8477807289337,1286.7119897758612,62.83095713198676,74.9294508035401,44.0184718695895,0.9253142381153826,-0.0708564768470119,-0.3509031674633334,0.6667011076885438,-0.0518015997221446,0.5110483097851654,0.6245338791216983,0.6918583504323839,30000
0.9789297658862877,0.7722222222222223,0.968561872909699,0.7611111111111111,0.9474916387959866,0.6277777777777778,49,0.024961793173713703,0.2,23,14,0.013631937682570594,0.27692307692307694,18,1013,0.9863680623174295,0.7230769230769231,47,1914,0.9750382068262863,0.8,92,64,0.06794055201698514,0.5806451612903226,18,30,0.0146484375,0.16778523489932887,25,2018,0.9853515625,0.8322147651006712,124,878,0.9320594479830149,0.41935483870967744,13,118,0.09516129032258064,0.6557377049180327,40,39,0.022285714285714287,0.226890756302521,27,1711,0.9777142857142858,0.773109243697479,92,1122,0.9048387096774193,0.3442622950819672,21,0,0.027975370746218798,0.5033484139527782,0.005305429803456051,0.07528264512376306,0.07433186395599153,0.8611816018956439,1.9674082896538658,9.256656658579763,31.740403837068722,7.556081785604987,8.147227076604333,5.088353095175515,4927083453771.76,0.3124179580854905,1.3718704359801135,1.3484965966636733,0.8796892849550009,0.11205014728964882,11699089395354.543,0.08039153364534792,0.013024292342376233,1.2808360043815588,14.040135848873506,303.26620673867166,1836.4402772784003,93.57438208219287,127.22745973440472,40.51913664230928,0.8762166375150481,-1.4378396867322376,-0.413082203805859,0.646391199806628,-0.5011679667118594,0.2718023985567417,0.36247229542725623,0.7163546785311596,35000
0.9826086956521739,0.7888888888888889,0.9759197324414716,0.7666666666666667,0.9448160535117057,0.6611111111111111,40,0.020376974019358125,0.13043478260869565,15,12,0.011684518013631937,0.35384615384615387,23,1015,0.9883154819863681,0.6461538461538462,42,1923,0.9796230259806419,0.8695652173913043,100,58,0.06157112526539278,0.6129032258064516,19,14,0.0068359375,0.15436241610738255,23,2034,0.9931640625,0.8456375838926175,126,884,0.9384288747346072,0.3870967741935484,12,136,0.10967741935483871,0.7213114754098361,44,29,0.01657142857142857,0.14285714285714285,17,1721,0.9834285714285714,0.8571428571428571,102,1104,0.8903225806451613,0.2786885245901639,17,0,0.02934994159123072,0.5024351760635796,0.005276547500632853,0.07578850334942765,0.044874421702442706,0.3648193313692907,1.9049665960678057,7.503629370575989,36.96314052511013,4.751152640745674,4.32384232430391,3.96678084134384,2592458113871.9385,0.14758714057392766,1.3855727764835024,1.2603300525543166,1.1281901445192482,0.07160996696021539,4235074430751.1177,0.06297076298579116,0.004589847492025251,0.2817242338349438,13.38861551411096,182.2168866131453,2113.0094370213683,38.36801208098495,32.1251821881853,24.365009882204617,0.9563779174391326,0.463788872574148,-0.34750934892892715,0.7875348679855741,-0.7272448875479944,0.7014194083058117,0.839023008852258,0.8294380968272397,40000
0.9849498327759197,0.7611111111111111,0.9752508361204013,0.7666666666666667,0.9555183946488295,0.6333333333333333,35,0.01782985226693836,0.17391304347826086,20,10,0.009737098344693282,0.35384615384615387,23,1017,0.9902629016553067,0.6461538461538462,42,1928,0.9821701477330617,0.8260869565217391,95,61,0.06475583864118896,0.6451612903225806,20,13,0.00634765625,0.1476510067114094,22,2035,0.99365234375,0.8523489932885906,127,881,0.935244161358811,0.3548387096774194,11,103,0.08306451612903226,0.6557377049180327,40,30,0.017142857142857144,0.2184873949579832,26,1720,0.9828571428571429,0.7815126050420168,93,1137,0.9169354838709678,0.3442622950819672,21,0,0.02430015581534707,0.5024236531989781,0.0042694983236889845,0.07040807831799611,0.03963587173050771,0.3063996254243277,1.702754964864015,6.957836278490487,20.732692289614743,3.9527309571252744,3.6498168457964772,3.351600438050821,4354020434254.475,0.13071679987825147,0.9430242771787366,1.137509171779915,0.8054215814207766,0.05979371529593395,5791421237969.216,0.04964140600904153,0.0029284792012682277,0.22565029392076957,12.684741598283095,145.01867351568782,778.7213238710831,27.80811891412052,24.334493955383117,18.556992688677582,0.9721676239314134,0.5705154758602705,-0.2766673204125649,0.8309080339053232,0.363447033451497,0.7835966955557916,0.8780615905897912,0.8700958462382755,45000
0.9846153846153847,0.7833333333333333,0.9775919732441471,0.7555555555555555,0.9581939799331104,0.6222222222222222,34,0.017320427916454408,0.1391304347826087,16,12,0.011684518013631937,0.35384615384615387,23,1015,0.9883154819863681,0.6461538461538462,42,1929,0.9826795720835456,0.8608695652173913,99,53,0.05626326963906582,0.6774193548387096,21,14,0.0068359375,0.15436241610738255,23,2034,0.9931640625,0.8456375838926175,126,889,0.9437367303609342,0.3225806451612903,10,98,0.07903225806451612,0.6721311475409836,41,27,0.015428571428571429,0.226890756302521,27,1723,0.9845714285714285,0.773109243697479,92,1142,0.9209677419354839,0.32786885245901637,20,0,0.026678658046251153,0.5012844794466186,0.0039655497215469095,0.0629265594193154,0.037534327203665625,0.3085218269954779,1.8199389169678986,6.51973394147851,26.43344283549355,4.121754317995528,3.99382178481196,3.1886443201253116,2663867362165.7983,0.12952583568968115,1.3581790537707636,1.2698364984117418,0.8754646071592022,0.06397761421552713,9225228309137.766,0.04772719376240864,0.0027484027202109304,0.21722406809922631,12.981635018880535,127.35274974033508,1102.968306349326,30.82967799808627,27.325572367983046,17.89655416784926,0.9738790775554391,0.5865532727732676,-0.30654842794522086,0.8515065245109481,0.09839665886448312,0.7600828659306034,0.8630735105120887,0.8747191011265631,50000
